Code,Name,MainGroup,SubTags,Industry,GroupSize
5478,智冠,電子通路,"線上遊戲, 遊戲","PC遊戲, 傳播事業, 廣告, 手機遊戲, 軟體業, 遊戲產業, 電子支付",256
5481,新華,PCB,"遠距教學, 銅箔基板","地產, 教育事業, 服務業, 物業投資發展",64
5483,中美晶,"IC代工, 傳產其他","太陽能, 矽晶圓","IC製造, 太陽能, 太陽能矽晶圓, 矽晶圓","31, 246"
5484,慧友,科技其他,安全監控,"安全監控, 工業電腦",36
5487,通泰,IC設計,,"IC設計, MCU, 消費性IC, 觸控IC",108
5488,松普,電子通路,,"連接線材, 電子零件元件",256
5489,彩富,科技其他,安全監控,"安全監控, 工業電腦",36
5490,同亨,"塑膠, 機械, 蘋果供應鏈","Apple Pay, 商業自動化","POS機系統, 工業電腦","62, 93, 29"
5493,三聯,半導體設備,儀器設備工程,"半導體化學品, 設備儀器商, 量測儀器",109
5498,凱崴,PCB,PCB-材料設備,"印刷電路板相關, 雷射鑽孔機、鑽頭, 電子製造服務, 電腦系統業",64
5508,永信建,營建,,"地產, 營建",122
5511,德昌,營建,,"住宅建設, 基礎建設, 營造工程",122
5512,力麒,"營建, 觀光",,"住宅建設, 地產, 旅宿／餐飲, 水利, 水資源, 污水處理, 營建, 營造工程, 環保工程, 飯店","122, 54"
5514,三豐,營建,,"地產, 營建, 物業投資發展",122
5515,建國,營建,,"住宅建設, 基礎建設, 營造工程",122
5516,雙喜,營建,,"住宅建設, 基礎建設, 工程顧問, 營造工程",122
5519,隆大,營建,,"地產, 營建",122
5520,力泰,水泥,,"水泥, 預拌混凝土",13
5521,工信,營建,,"基礎建設, 營造工程",122
5522,遠雄,營建,,"地產, 營建",122
5523,豐謙,營建,,"地產, 營建",122
5525,順天,營建,,"地產, 營建, 物業投資發展",122
5529,鉅陞,營建,,"地產, 營建",122
5530,龍巖,伺服器,,"服務業, 殯葬服務",32
5531,鄉林,"營建, 觀光",,"地產, 旅宿／餐飲, 營建, 飯店","122, 54"
5533,皇鼎,營建,,"地產, 營建",122
5534,長虹,營建,,"地產, 營建",122
5536,聖暉*,電子通路,,"廠務工程, 水電消防工程, 營造工程, 電子其他",256
5538,東明-KY,鋼鐵,,"不鏽鋼, 不鏽鋼緊固件, 不鏽鋼線材",41
5543,桓鼎-KY,營建,,"其他營造工程, 工業用電池, 建材, 消費用電池, 營造工程, 金屬建材, 電池",122
5546,永固-KY,水泥,,"水泥, 預拌混凝土",13
5547,久舜,營建,,"住宅建設, 營造工程",122
5548,安倉,營建,,"基礎建設, 營造工程",122
5601,台聯櫃,航運,,"貨櫃場服務, 運輸事業",31
5603,陸海,航運,,"其他公用事業, 加油站, 貨櫃場服務, 運輸事業, 陸運",31
5604,中連,營建,,"地產, 物業投資發展",122
5607,遠雄港,航運,,"地產, 控股公司, 物業投資發展, 物流業, 貨櫃場服務, 運輸事業",31
5608,四維航,航運,,"散裝航運, 運輸事業",31
5609,中菲行,航運,,"海空運承攬業, 運輸事業",31
5701,劍湖山,觀光,觀光,"主題樂園, 休閒娛樂, 旅宿／餐飲, 飯店",54
5703,亞都,觀光,觀光,"旅宿／餐飲, 飯店",54
5704,老爺知,觀光,,"旅宿／餐飲, 飯店",54
5706,鳳凰,運動休閒,,"休閒娛樂, 旅行社",37
5864,致和證,金融,,"證券, 金融業",50
5871,中租-KY,金融,太陽能,"控股公司, 汽車服務相關, 汽車融資, 租賃, 金融業",50
5876,上海商銀,金融,,"金融業, 銀行",50
5878,台名,金融,保險,"保險經紀, 金融業",50
5880,合庫金,金融,,"壽險, 投信, 票券, 證券, 資產管理, 金控, 金融業, 銀行",50
5902,德記,"百貨零售, 食品",,"流通業, 貿易, 非酒精飲料, 食品飲料相關通路, 飲料相關","30, 61"
5903,全家,百貨零售,零售,"便利商店, 流通業",30
5904,寶雅,"百貨零售, 電子通路",,"家居相關用品通路, 流通業, 藥妝零售相關","30, 256"
5905,南仁湖,"伺服器, 運動休閒",,"休閒娛樂, 旅宿／餐飲, 服務業, 消費者服務, 渡假山莊","32, 37"
5906,台南-KY,紡織,,"成衣, 成衣銷售／零售, 運動產業, 運動鞋",59
5907,大洋-KY,百貨零售,,"流通業, 百貨業",30
6005,群益證,金融,證券,"證券, 金融業",50
6015,宏遠證,金融,證券,"證券, 金融業",50
6016,康和證,金融,證券,"證券, 金融業",50
6020,大展證,金融,證券,"證券, 金融業",50
6021,美好證,金融,證券,"證券, 金融業",50
6023,元大期,金融,證券,"期貨, 金融業",50
6024,群益期,金融,證券,"期貨, 金融業",50
6026,福邦證,金融,,"證券, 金融業",50
6101,寬魚國際,傳產其他,文創娛樂,"傳播事業, 影音娛樂",246
6103,合邦,"IC代工, IC設計",,"IC製造, IC設計, LED驅動IC, 嵌入式晶片, 影音IC, 矽晶圓","31, 108"
6104,創惟,IC設計,,"IC設計, USB, 傳輸介面, 集線器IC, 高速傳輸介面IC",108
6108,競國,PCB,,"印刷電路板, 印刷電路板相關",64
6109,亞元,電源供應器,電源供應器,"變壓器, 電子零件元件, 電源供應器",35
6111,大宇資,傳產其他,"線上遊戲, 遊戲","PC遊戲, 手機遊戲, 遊戲產業",246
6112,邁達特,電子通路,Oracle甲骨文,"系統整合, 軟體業, 軟體通路／代理",256
6113,亞矽,"IC設計, 電子通路",,"IC零組件通路商, 電子通路","108, 256"
6114,久威,"PCB, 電子通路",,"印刷電路板, 印刷電路板相關, 電子元件代理商, 電子通路","64, 256"
6115,鎰勝,電子通路,,"連接線材, 電子零件元件",256
6116,彩晶,面板,LCD-TFT面板,"TFT-LCD, 中小尺吋面板, 觸控面板, 面板業",91
6117,迎廣,電子通路,機殼,"伺服器, 伺服器機殼, 機殼, 電子零件元件, 電腦系統業",256
6118,建達,電子通路,資訊通路,"電子通路, 電腦通路商",256
6120,達運,面板,LCD-零組件,"LCM, 背光模組, 面板業, 面板零組件",91
6121,新普,蘋果供應鏈,"Airpods, GB200, 二次電池","工業用電池, 消費用電池, 電池",29
6122,擎邦,半導體設備,儀器設備工程,"基礎建設, 工程顧問, 水電消防工程, 營造工程, 配電工程, 電力設備",109
6123,上奇,電子通路,,"軟體業, 軟體通路／代理, 電子元件代理商, 電子通路",256
6124,業強,散熱,散熱零組件,"散熱模組, 熱導管",16
6125,廣運,"傳產其他, 機械",,"太陽能, 太陽能電池, 產業機械, 自動化設備, 設備儀器商","246, 93"
6126,信音,"連接器, 電子通路",,"連接器, 電子零件元件","41, 256"
6127,九豪,被動元件,,"被動元件, 被動元件上游",49
6128,上福,傳產其他,,"印表機耗材, 週邊產品",246
6129,普誠,IC設計,,"IC設計, LCD驅動IC, 影音IC, 消費性IC, 無線網路IC, 類比IC",108
6130,上亞科技,"IC設計, 傳產其他",醫美保養妝品,"IC設計, 太陽能發電, 醫藥流通, 電力, 類比IC","108, 246"
6133,金橋,電子通路,,"連接線材, 電子零件元件",256
6134,萬旭,"網通, 電子通路",,"天線, 網通設備, 連接線材, 電子零件元件","92, 256"
6136,富爾特,電子通路,資訊通路,"INTERNET應用與服務, 手機零售通路商, 電商平台, 電子元件代理商, 電子通路",256
6138,茂達,AI,AI PC,"IC設計, 影音IC, 電源管理IC, 馬達IC",40
6139,亞翔,電子通路,,"廠務工程, 電子其他",256
6140,訊達,傳產其他,,"企業資源規劃, 系統整合, 軟體業",246
6141,柏承,PCB,,"印刷電路板, 印刷電路板相關",64
6142,友勁,網通,網通,"區域網路, 網通設備",92
6143,振曜,"電子通路, 面板",,"消費性電子產品, 電子書閱讀器, 電子紙, 面板業","256, 91"
6144,得利影,觀光,,"文化創意產業, 旅宿／餐飲, 餐飲",54
6146,耕興,半導體設備,,"檢測驗證服務, 設備儀器商",109
6147,頎邦,封測,IC-封測,"IC封裝, IC封裝測試, IC測試, LCD驅動IC封裝, 封測服務與材料, 金、錫凸塊",26
6148,驊宏資,電子通路,,"系統整合, 軟體業, 電子通路, 電腦通路商",256
6150,撼訊,科技其他,PC介面卡,"繪圖卡, 電腦系統業",36
6151,晉倫,傳產其他,,"傳產其他, 複合材料",246
6152,百一,網通,通訊設備,"低雜訊降頻器, 消費性電子產品, 網通設備, 視訊轉換相關",92
6153,嘉聯益,PCB,,"印刷電路板相關, 軟板",64
6154,順發,電子通路,,"3C通路商, 電子通路",256
6155,鈞寶,"塑膠, 蘋果供應鏈, 被動元件","Apple Pay, 電感","被動元件, 被動元件上游, 電感","62, 29, 49"
6156,松上,"PCB, 電子通路",,"印刷電路板, 印刷電路板相關, 變壓器, 電子零件元件","64, 256"
6158,禾昌,"連接器, 電子通路",,"連接器, 電子零件元件","41, 256"
6160,欣技,機械,商業自動化,"工業電腦, 掌上型工業電腦, 自動資料收集產品",93
6161,捷波,科技其他,,"主機板, 工業電腦, 電腦系統業",36
6163,華電網,傳產其他,,"企業資源規劃, 系統整合, 軟體業",246
6164,華興,面板,LED及光元件,"LED, LED封裝",91
6165,浪凡,傳產其他,,"INTERNET應用與服務, 串流媒體",246
6166,凌華,機械,"工業電腦, 智慧型機器人/機械手臂",工業電腦,93
6167,久正,面板,LCD-STN面板,"LCM, TN／STN LCD, 面板業",91
6168,宏齊,面板,LED及光元件,"LED, LED封裝",91
6169,昱泉,傳產其他,遊戲,"PC遊戲, 手機遊戲, 遊戲產業",246
6170,統振,"金融, 電子通路, 食品",,"保健食品, 手機零售通路商, 時尚產業, 美妝保養品, 金融其他, 金融業, 電子通路, 食品加工","50, 256, 61"
6171,大城地產,營建,,"地產, 營建",122
6173,信昌電,被動元件,,"MLCC, 晶片電阻, 被動元件, 被動元件上游",49
6174,安碁,被動元件,"濾波器, 石英元件","振盪器, 濾波器, 石英元件, 被動元件",49
6175,立敦,被動元件,,"被動元件, 被動元件上游",49
6176,瑞儀,面板,"LCD-零組件, 顯示器","背光模組, 面板零組件",91
6177,達麗,營建,,"地產, 營建",122
6179,亞通,營建,,"工程顧問, 營造工程",122
6180,橘子,傳產其他,遊戲,"PC遊戲, 手機遊戲, 遊戲產業",246
6182,合晶,IC代工,"晶圓材料, 矽晶圓","IC製造, 矽晶圓",31
6183,關貿,傳產其他,其他,"INTERNET技術與基礎設施, 系統整合, 軟體業, 電商服務",246
6184,大豐電,傳產其他,,"傳播事業, 有線電視",246
6185,幃翔,"連接器, 電子通路",,"連接器, 電子零件元件","41, 256"
6186,新潤,營建,,"地產, 營建",122
6187,萬潤,"半導體設備, 封測",,"封測用設備, 設備儀器商","109, 26"
6188,廣明,傳產其他,,"機器人, 硬碟相關, 週邊產品",246
6189,豐藝,"IC設計, 電子通路, 面板",,"IC零組件通路商, 電子元件代理商, 電子通路, 顯示器","108, 256, 91"
6190,萬泰科,電子通路,,"連接線材, 電子零件元件",256
6191,精成科,"PCB, 電子通路",,"印刷電路板, 印刷電路板相關, 電子製造服務, 電腦系統業","64, 256"
6192,巨路,PCB,"PCB-材料設備, 空污","設備儀器商, 電子元件代理商, 電子通路",64
6194,育富,PCB,,"印刷電路板, 印刷電路板相關",64
6195,詩肯,電子通路,,"家居相關用品通路, 流通業",256
6196,帆宣,"半導體設備, 電子通路",,"半導體製程設備, 廠務工程, 系統整合, 設備儀器商, 軟體業, 電子其他","109, 256"
6197,佳必琪,"連接器, 電子通路",,"連接器, 電子零件元件","41, 256"
6198,瑞築,營建,,"住宅建設, 地產, 營建, 營造工程, 物業投資發展",122
6199,天品,伺服器,,"地產, 服務業, 殯葬服務, 物業投資發展",32
6201,亞弘電,電子通路,消費電子,"家電, 小家電, 電子零件元件, 音響設備及零件",256
6202,盛群,IC設計,"RFID, 快速充電","IC設計, MCU, PC週邊IC, 安全監控IC, 消費性IC, 生物辨識IC",108
6203,海韻電,"電子通路, 電源供應器",,"電子零件元件, 電源供應器","256, 35"
6204,艾華,被動元件,電阻,"被動元件, 電阻",49
6205,詮欣,"連接器, 電子通路",,"連接器, 連接線材, 電子零件元件","41, 256"
6206,飛捷,機械,商業自動化,"KIOSK自助服務機, POS機系統, 工業電腦",93
6207,雷科,電子通路,,"其他電子零件, 設備儀器商, 電子零件元件",256
6208,日揚,"半導體設備, 機械",半導體元件,"半導體製程設備, 幫浦, 產業機械, 設備儀器商","109, 93"
6209,今國光,光通訊,光學鏡片,"光學元件, 光學鏡片／頭",46
6210,慶生,PCB,,"印刷電路板, 印刷電路板相關",64
6212,理銘,營建,,"地產, 營建",122
6213,聯茂,PCB,銅箔基板,"印刷電路板相關, 軟板基板, 銅箔基板",64
6214,精誠,"伺服器, 電子通路",資安,"INTERNET技術與基礎設施, 系統整合, 軟體業, 軟體通路／代理, 雲端科技","32, 256"
6215,和椿,機械,,"叉車／輸送設備, 機械零組件, 產業機械, 自動化設備, 軸承",93
6216,居易,網通,,"接取設備, 無線網路設備系統(WLAN), 網通設備",92
6217,中探針,封測,,"封測服務與材料, 探針、探針卡",26
6218,豪勉,半導體設備,,"半導體製程設備, 系統整合, 設備儀器商, 軟體業",109
6219,富旺,營建,,"地產, 營建",122
6220,岳豐,電子通路,,"連接線材, 電子零件元件",256
6221,晉泰,"伺服器, 電子通路",,"INTERNET技術與基礎設施, 系統整合, 軟體業, 軟體通路／代理, 雲端科技","32, 256"
6222,立軒,營建,,"住宅建設, 營造工程",122
6223,旺矽,"半導體設備, 封測, 面板",,"LED設備, 封測服務與材料, 探針、探針卡, 設備儀器商","109, 26, 91"
6224,聚鼎,被動元件,保護元件,"LED, LED散熱基板, 熱敏電阻, 被動元件",49
6225,天瀚,電子通路,數位相機,"行車紀錄器, 車用電子",256
6226,光鼎,面板,,"LED, LED封裝",91
6227,茂綸,"IC設計, 電子通路",,"IC零組件通路商, 軟體業, 軟體通路／代理, 電子通路","108, 256"
6228,全譜,"半導體設備, 生技醫療",掃描器,"IVD檢驗儀器設備, 掃瞄器, 週邊產品, 體外診斷用醫材","109, 134"
6229,研通,IC設計,,"IC設計, IC設計軟體",108
6230,尼得科超眾,散熱,"散熱模組, 散熱零組件","伺服器用散熱模組, 其他散熱零件, 散熱模組, 筆記型電腦用散熱模組",16
6231,系微,IC設計,IC-其他,"BIOS, IC設計, 軟體業",108
6233,旺玖,IC設計,,"IC設計, MEMS, USB, 傳輸介面, 其他IC, 馬達IC, 高速傳輸介面IC",108
6234,高僑,"PCB, 半導體設備",,"印刷電路板相關, 設備儀器商, 雷射鑽孔機、鑽頭","64, 109"
6235,華孚,傳產其他,,汽機車零組件,246
6236,中湛,科技其他,,"資訊安全, 軟體業",36
6237,驊訊,IC設計,VR虛擬實境,"IC設計, 影音IC",108
6239,力成,"封測, 記憶體","FOPLP扇出型封裝, HBM","IC封裝, IC封裝測試, IC測試","26, 27"
6240,松崗,營建,,"地產, 物業投資發展, 系統整合, 軟體業",122
6241,易通展,網通,,"區域網路, 無線網路設備系統(WLAN), 網通設備",92
6242,立康,食品,,"中藥製劑, 生物科技, 醫藥產業, 食品生技",61
6243,迅杰,IC設計,,"IC設計, MCU, PC週邊IC, 觸控IC",108
6244,茂迪,傳產其他,太陽能,"太陽能, 太陽能電池, 太陽能電池模組",246
6245,立端,網通,資安,"網通設備, 資安設備",92
6246,臺龍,面板,,"背光模組, 面板零組件",91
6248,沛波,鋼鐵,,"板鋼, 條鋼, 鋼筋, 鋼胚",41
6257,矽格,IC設計,,"IC封裝, IC封裝測試, IC測試",108
6259,百徽,"被動元件, 電子通路",,"分離式元件, 磁性元件, 被動元件, 電子元件代理商, 電子通路, 電子零件元件, 電感, 電晶體","49, 256"
6261,久元,IC設計,,"IC封裝測試, IC測試, 封測用設備, 設備儀器商",108
6263,普萊德,"光通訊, 網通",,"光纖設備, 光通訊, 區域網路, 網通設備","46, 92"
6264,富裔,營建,,"地產, 營建",122
6265,方土昶,"IC代工, IC設計, 電子通路",,"DRAM, IC製造, IC零組件通路商, 電子通路, 非揮發性記憶體","31, 108, 256"
6266,泰詠,電子通路,,"電子製造服務, 電腦系統業",256
6269,台郡,PCB,,"印刷電路板相關, 軟板",64
6270,倍微,"IC設計, 電子通路",,"IC零組件通路商, 電子通路","108, 256"
6271,同欣電,"IC設計, 面板",,"IC基板, IC封裝測試, LED, LED散熱基板, 封測服務與材料","108, 91"
6272,驊陞,"連接器, 電子通路",,"汽機車零組件, 車用電子, 連接器, 連接線材, 電子零件元件","41, 256"
6274,台燿,PCB,銅箔基板,"印刷電路板相關, 銅箔基板",64
6275,元山,散熱,散熱零組件,"其他散熱零件, 家電, 小家電, 散熱模組, 散熱風扇馬達",16
6276,安鈦克,"電子通路, 電源供應器",,"機殼, 電子零件元件, 電源供應器","256, 35"
6277,宏正,電子通路,其他,"消費性電子產品, 視訊轉換相關, 週邊產品",256
6278,台表科,"電子通路, 面板",,"LED, LED照明產品, 電子製造服務, 電腦系統業","256, 91"
6279,胡連,"連接器, 電子通路",,"汽機車零組件, 汽車端子, 連接器, 電子零件元件","41, 256"
6281,全國電,電子通路,,"3C通路商, 家電, 電器銷售, 電子通路",256
6282,康舒,電機電纜,智慧電網,"電子零件元件, 電源供應器",32
6283,淳安,電子通路,NB與手機零組件,"光學元件, 光學鏡片／頭, 車用電子, 週邊產品, 鍵盤",256
6284,佳邦,"網通, 電子通路",,"其他電子零件, 天線, 網通設備, 電子零件元件","92, 256"
6285,啟碁,網通,WiFi 6,"無線網路設備系統(WLAN), 網通設備, 衛星通訊設備, 車用電子, 通訊設備零組件",92
6290,良維,電子通路,,"連接線材, 電子零件元件",256
6291,沛亨,"IC設計, 電子通路",,"IC設計, 電子零件元件, 電源管理IC, 音響設備及零件","108, 256"
6292,迅德,電子通路,,"變壓器, 電子零件元件",256
6294,智基,伺服器,"文創娛樂, 遠距教學","教育事業, 服務業",32
6405,悅城,建材,玻璃基板 E-Core Sys.,"玻璃基板加工, 面板零組件",18
